order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
2611,755,565,16,429.88,6848.9,2020-11-13,9552 Mesta Junction,credit card,delivered
2612,81,566,9,965.01,9928.46,2020-04-27,899 Vera Avenue,Apple Pay,delivered
2613,447,388,44,345.45,2043.48,2020-05-15,89 Randy Plaza,Apple Pay,shipped
2614,726,238,46,197.24,9550.1,2021-10-17,13091 La Follette Road,Apple Pay,shipped
2615,24,696,61,101.2,3217.36,2022-07-15,335 Westend Place,Apple Pay,processing
2616,735,555,10,30.74,434.74,2020-07-12,89581 Morrow Trail,PayPal,pending
2617,386,142,73,128.81,5968.45,2021-09-29,9204 Linden Drive,PayPal,delivered
2618,383,322,12,979.46,5708.63,2022-02-16,0 Division Place,credit card,delivered
2619,419,609,81,817.23,6961.38,2022-04-18,642 Anhalt Crossing,PayPal,pending
2620,885,146,49,93.22,559.24,2022-07-18,3 Carberry Terrace,credit card,pending
2621,860,644,36,189.41,3818.73,2020-09-30,19032 Express Court,PayPal,processing
2622,758,193,79,644.84,3446.18,2021-11-15,46 Trailsway Way,Apple Pay,shipped
2623,529,96,29,984.94,4545.24,2022-08-19,6 Pleasure Terrace,credit card,delivered
2624,941,882,80,832.6,2709.21,2020-03-02,9 Blaine Court,credit card,processing
2625,25,433,96,46.53,2362.27,2021-08-22,01 Orin Junction,Apple Pay,shipped
2626,406,464,45,296.85,5660.68,2022-08-07,36 Vahlen Court,Apple Pay,delivered
2627,395,95,86,938.98,9506.36,2022-11-13,10202 Towne Hill,credit card,processing
2628,607,889,27,192.66,3176.45,2020-08-26,878 Florence Road,credit card,pending
2629,710,756,62,199.69,3506.81,2021-08-19,5 Hermina Parkway,Apple Pay,pending
2630,521,124,76,987.19,9364.37,2021-11-12,49 Mitchell Street,credit card,pending
2631,506,851,57,62.65,8176.01,2022-08-31,59934 Ridgeview Center,credit card,processing
2632,208,137,44,647.13,2111.38,2020-03-21,4 Dovetail Trail,credit card,shipped
2633,277,72,93,356.04,5040.16,2021-11-10,2 Pankratz Lane,Apple Pay,delivered
2634,576,643,15,500.86,5546.17,2022-01-26,60756 Victoria Circle,PayPal,shipped
2635,560,342,69,325.92,221.59,2021-10-31,260 Rigney Place,PayPal,processing
2636,413,47,69,845.24,1420.63,2020-08-18,971 Arapahoe Pass,PayPal,processing
2637,510,982,45,450.75,7505.05,2021-02-25,53069 Lunder Center,credit card,delivered
2638,697,676,37,468.42,1564.79,2020-04-08,9 Coleman Drive,credit card,delivered
2639,288,194,86,633.38,2149.94,2022-04-16,98 Sachs Circle,credit card,delivered
2640,686,846,38,245.54,3680.17,2021-01-19,87444 Johnson Court,PayPal,shipped
2641,814,938,15,491.88,5570.39,2021-04-11,1 Mallory Center,PayPal,pending
2642,394,492,43,49.48,4169.14,2020-06-15,435 Katie Center,Apple Pay,shipped
2643,151,37,26,958.07,3546.8,2021-08-20,333 Fairview Pass,credit card,shipped
2644,129,1,83,488.04,4510.1,2020-08-28,31550 Duke Place,credit card,shipped
2645,937,114,26,934.12,1344.9,2020-10-18,908 Hansons Alley,credit card,processing
2646,795,995,59,287.52,1124.62,2022-11-30,8 Hudson Pass,credit card,shipped
2647,444,546,2,667.13,5246.96,2020-06-19,2636 Judy Trail,PayPal,pending
2648,584,774,78,917.25,5388.03,2021-05-29,1 Mockingbird Street,Apple Pay,processing
2649,481,943,63,351.2,8009.45,2021-02-10,82 Mariners Cove Place,PayPal,shipped
2650,804,471,32,261.3,9721.55,2022-01-25,013 Sherman Center,Apple Pay,pending
2651,109,710,27,917.24,3285.63,2021-01-30,05 Thackeray Junction,PayPal,processing
2652,901,376,95,168.25,1528.25,2022-07-12,68 Carberry Drive,Apple Pay,shipped
2653,789,384,68,766.74,9430.52,2021-03-24,355 4th Parkway,credit card,pending
2654,108,595,32,848.09,2050.35,2022-10-15,4 Buhler Crossing,PayPal,processing
2655,929,504,72,476.24,8774.64,2021-09-10,5 Corscot Terrace,PayPal,delivered
2656,777,411,77,89.64,4519.76,2022-06-17,93067 Mayfield Hill,Apple Pay,pending
2657,337,473,17,598.58,4520.85,2021-07-26,75518 David Avenue,PayPal,pending
2658,361,417,28,445.0,7082.38,2020-12-02,38 Cottonwood Street,PayPal,processing
2659,70,855,98,388.31,3100.14,2020-09-24,5 Sage Park,PayPal,processing
2660,705,115,7,92.04,8044.15,2022-11-20,92 Gale Drive,PayPal,shipped
2661,844,815,60,500.14,6472.61,2022-03-27,9517 Petterle Road,PayPal,shipped
2662,424,936,75,234.9,7873.6,2022-09-19,78906 Old Shore Park,Apple Pay,delivered
2663,897,19,28,531.95,3434.78,2020-11-25,679 Clemons Point,PayPal,processing
2664,436,293,94,924.58,6461.46,2020-11-16,3347 Washington Crossing,Apple Pay,processing
2665,714,917,10,111.02,3969.48,2022-04-01,08 Moose Plaza,credit card,pending
2666,178,736,29,407.4,5487.97,2020-11-10,76509 Victoria Way,Apple Pay,processing
2667,628,325,36,12.47,513.91,2022-10-14,80838 Burrows Crossing,credit card,pending
2668,596,275,57,465.49,8076.6,2021-10-17,542 Stang Avenue,Apple Pay,processing
2669,976,63,53,942.62,3869.39,2021-05-18,98 Di Loreto Plaza,Apple Pay,delivered
2670,647,708,55,671.82,6698.19,2020-08-16,9247 Valley Edge Avenue,Apple Pay,delivered
2671,380,637,42,805.73,5831.25,2021-10-16,28981 Graceland Alley,PayPal,pending
2672,57,49,33,486.38,1465.81,2021-01-01,6 Kinsman Place,credit card,delivered
2673,552,548,100,373.52,8678.53,2021-12-01,74 Homewood Place,credit card,delivered
2674,696,619,48,464.77,8252.73,2021-05-23,2 Little Fleur Trail,Apple Pay,delivered
2675,527,478,67,28.63,9016.25,2021-02-02,1523 Upham Road,PayPal,pending
2676,336,964,36,757.36,5475.82,2021-02-11,775 Bunker Hill Circle,credit card,pending
2677,908,796,23,175.27,3240.78,2021-04-15,72270 Toban Way,Apple Pay,shipped
2678,342,939,77,10.68,3729.42,2022-07-23,0502 4th Court,PayPal,delivered
2679,956,552,60,988.77,1856.63,2020-03-24,694 Ramsey Junction,PayPal,shipped
2680,64,83,89,378.77,2543.09,2022-07-03,1954 Mcbride Avenue,credit card,shipped
2681,950,762,83,635.41,4952.91,2021-10-13,4564 Sundown Street,credit card,processing
2682,140,98,67,477.96,594.48,2020-03-27,7129 Novick Center,credit card,delivered
2683,172,713,95,448.28,6544.83,2020-09-10,0 Gina Point,Apple Pay,shipped
2684,618,479,29,488.15,3747.67,2021-09-14,92197 Doe Crossing Crossing,credit card,delivered
2685,214,840,47,536.24,3653.71,2020-03-11,7325 Scott Drive,Apple Pay,pending
2686,257,659,5,203.44,1494.11,2020-11-02,04 Warrior Terrace,PayPal,shipped
2687,473,486,34,415.94,9092.09,2022-08-16,089 Springview Avenue,Apple Pay,pending
2688,756,559,71,272.5,4826.95,2021-04-29,7 Straubel Road,credit card,processing
2689,670,983,11,400.79,9611.24,2022-06-03,4 Thierer Street,credit card,processing
2690,890,7,48,505.5,8555.7,2020-12-17,6831 Forster Trail,PayPal,pending
2691,730,634,74,915.49,7609.3,2022-03-04,820 Graceland Street,PayPal,pending
2692,18,772,62,871.62,21.52,2022-02-25,67555 Oakridge Center,Apple Pay,pending
2693,489,180,45,744.66,7178.56,2020-04-06,6341 Old Shore Street,Apple Pay,pending
2694,680,888,24,90.17,5878.44,2022-03-13,1759 Eliot Hill,PayPal,processing
2695,850,715,89,761.4,6094.44,2022-06-23,7876 Vermont Court,Apple Pay,pending
2696,954,8,66,538.32,5482.85,2021-03-09,66 Bonner Place,PayPal,processing
2697,769,513,57,213.71,9646.85,2022-02-22,26 School Junction,credit card,delivered
2698,563,248,19,614.06,1813.19,2020-08-06,02610 Maywood Pass,PayPal,pending
2699,980,210,27,212.22,8198.52,2021-12-05,737 Grayhawk Point,credit card,processing
2700,107,18,13,992.84,3554.27,2020-06-04,29 Texas Trail,Apple Pay,delivered
2701,26,276,75,133.41,7063.07,2020-12-26,7611 Buell Parkway,credit card,processing
2702,874,410,8,967.98,9712.52,2022-03-21,09 Prentice Center,PayPal,pending
2703,881,102,87,499.89,7582.37,2022-10-29,2864 Summerview Circle,credit card,delivered
2704,556,727,62,523.4,7364.71,2020-04-29,1464 Brown Center,credit card,delivered
2705,417,78,17,351.92,9311.09,2020-08-29,479 5th Hill,PayPal,pending
2706,493,895,1,556.17,4416.11,2022-07-20,887 Chinook Hill,Apple Pay,delivered
2707,31,526,57,814.78,4046.4,2020-06-29,61 Northridge Avenue,Apple Pay,delivered
2708,591,753,21,525.51,7295.05,2022-03-28,5 Myrtle Pass,Apple Pay,shipped
2709,875,748,34,513.89,1065.56,2020-01-26,1801 Westport Place,Apple Pay,delivered
2710,942,604,15,649.37,714.85,2020-03-22,18336 Lien Park,Apple Pay,processing
2711,811,369,71,412.63,4229.86,2020-12-13,04963 Old Gate Plaza,PayPal,processing
2712,803,308,64,638.88,151.89,2022-01-23,5721 Arizona Hill,PayPal,processing
2713,94,668,96,704.71,422.92,2021-07-16,90 Sundown Point,credit card,shipped
2714,370,665,89,880.13,7673.36,2020-05-05,45 Meadow Vale Hill,Apple Pay,shipped
2715,963,86,20,386.29,6809.94,2021-07-01,8431 Bartelt Road,credit card,delivered
2716,792,51,57,400.17,1470.57,2020-05-15,9 Nova Center,PayPal,processing
2717,957,305,37,860.76,452.39,2021-04-13,592 Red Cloud Avenue,Apple Pay,processing
2718,85,333,69,286.51,9957.65,2021-03-19,70 Onsgard Trail,Apple Pay,shipped
2719,679,295,84,418.11,8720.19,2022-05-24,33647 Meadow Ridge Trail,Apple Pay,pending
2720,532,121,72,106.76,2708.61,2020-03-16,4129 Mockingbird Court,credit card,pending
2721,400,708,77,0.12,6190.29,2022-04-12,65939 Sundown Avenue,Apple Pay,delivered
2722,689,839,46,958.3,8578.99,2021-11-05,689 Bobwhite Plaza,PayPal,processing
2723,601,843,10,156.77,7416.8,2022-04-07,71 Pawling Crossing,credit card,delivered
2724,408,580,29,102.12,3360.33,2022-07-06,120 Briar Crest Way,PayPal,processing
2725,462,757,75,166.92,5138.72,2022-08-08,44411 Hansons Trail,Apple Pay,pending
2726,241,927,51,608.67,7384.39,2020-06-28,17 Grim Drive,Apple Pay,shipped
2727,161,428,42,660.78,3137.87,2020-01-26,9415 Northfield Avenue,credit card,processing
2728,920,822,94,809.49,9435.95,2020-09-03,40536 Autumn Leaf Center,credit card,processing
2729,58,104,59,414.68,7482.54,2022-05-17,31908 Johnson Avenue,Apple Pay,shipped
2730,511,773,99,823.93,5809.59,2021-05-27,8 Susan Plaza,Apple Pay,shipped
2731,859,87,84,834.84,8387.9,2021-05-29,5754 Milwaukee Point,credit card,delivered
2732,893,815,37,374.13,9324.76,2022-01-01,941 Blue Bill Park Crossing,credit card,shipped
2733,680,283,83,526.03,5573.55,2021-05-31,52 Erie Terrace,Apple Pay,pending
2734,724,998,38,747.39,1121.09,2020-04-17,0055 Prentice Circle,PayPal,delivered
2735,155,707,90,765.31,1791.68,2022-10-20,2057 Clyde Gallagher Avenue,credit card,processing
2736,179,156,5,65.69,5061.09,2022-11-08,7 Center Avenue,credit card,pending
2737,200,11,13,197.59,8313.51,2020-04-04,86077 Farmco Road,PayPal,pending
2738,61,273,81,853.74,9943.27,2021-02-12,5 Kensington Park,PayPal,pending
2739,150,338,9,845.8,8738.22,2021-01-15,21 Prairie Rose Alley,PayPal,delivered
2740,925,756,90,736.57,45.46,2022-02-11,4521 Kim Hill,credit card,shipped
2741,87,26,87,250.25,1696.72,2020-01-06,2 Barnett Center,credit card,processing
2742,635,343,89,128.5,5338.63,2021-07-16,94 Bluejay Road,PayPal,pending
2743,327,936,91,590.43,7575.72,2021-01-17,1192 Maple Lane,PayPal,delivered
2744,555,559,85,667.62,2083.34,2022-12-09,43 Dottie Parkway,credit card,pending
2745,656,141,59,77.99,9841.29,2021-10-25,541 Claremont Way,PayPal,pending
2746,831,484,80,346.67,8713.94,2022-01-21,5615 Packers Hill,credit card,processing
2747,861,639,88,987.85,5981.24,2021-01-20,65045 Gale Way,PayPal,shipped
2748,469,855,3,701.78,2012.13,2021-11-24,16 Eagle Crest Hill,Apple Pay,delivered
2749,394,95,76,438.32,8518.31,2020-02-29,6 Larry Plaza,credit card,processing
2750,931,870,68,839.5,4891.45,2021-11-04,0342 Doe Crossing Way,PayPal,delivered
2751,16,641,66,451.35,5750.72,2022-04-19,72893 Kinsman Hill,credit card,delivered
2752,430,912,10,348.4,5696.84,2022-06-03,83 Upham Court,PayPal,processing
2753,775,685,55,580.26,2977.37,2022-06-19,17 Kennedy Park,PayPal,shipped
2754,645,271,100,364.52,4931.31,2021-10-10,28 Granby Plaza,credit card,processing
2755,331,919,91,976.82,6562.8,2022-10-23,470 Morrow Circle,credit card,shipped
2756,308,291,89,365.82,2382.09,2022-07-13,107 Chinook Hill,credit card,delivered
2757,402,650,13,141.33,2563.47,2021-02-23,282 Nelson Court,credit card,pending
2758,253,276,4,939.71,4284.88,2021-06-04,7656 Nobel Terrace,PayPal,processing
2759,696,608,34,582.14,994.01,2022-01-19,2 Fremont Hill,credit card,processing
2760,181,467,63,576.57,2928.91,2022-06-17,93 Upham Point,PayPal,shipped
2761,384,488,24,437.68,2296.68,2021-07-19,17066 2nd Way,PayPal,processing
2762,468,191,68,53.64,2521.58,2021-11-12,30458 Dryden Alley,credit card,processing
2763,648,458,41,533.02,8287.67,2020-08-16,54663 Bluejay Way,Apple Pay,processing
2764,540,142,13,588.92,8361.64,2022-10-19,4912 High Crossing Street,Apple Pay,pending
2765,96,783,31,331.71,39.25,2021-09-23,1482 Autumn Leaf Place,credit card,pending
2766,797,2,54,153.86,3264.03,2020-05-15,707 Kingsford Avenue,PayPal,pending
2767,98,350,47,992.81,3597.42,2020-07-11,66887 Prentice Park,PayPal,pending
2768,138,292,1,104.0,8470.34,2020-12-22,4 Thierer Hill,credit card,shipped
2769,29,646,23,70.67,660.59,2020-06-05,0004 Lillian Crossing,Apple Pay,shipped
2770,116,813,61,546.06,1294.93,2022-10-07,188 Holmberg Park,credit card,shipped
2771,269,248,39,451.45,7958.74,2020-08-30,9376 Rutledge Street,PayPal,shipped
2772,482,849,79,313.14,6296.21,2020-06-15,929 Trailsway Court,Apple Pay,pending
2773,304,393,17,89.63,1628.55,2021-12-15,9 Westridge Crossing,Apple Pay,processing
2774,897,518,45,446.15,689.63,2021-06-25,48 Troy Park,credit card,shipped
2775,495,205,40,929.0,7861.59,2020-11-15,06 Gina Terrace,credit card,processing
2776,23,827,84,837.91,5788.21,2022-12-02,9 Calypso Place,PayPal,shipped
2777,502,719,21,828.58,5867.41,2021-10-31,789 Melody Drive,Apple Pay,pending
2778,534,511,84,306.13,2997.31,2020-11-26,7 Trailsway Circle,Apple Pay,processing
2779,780,765,56,104.53,9889.31,2020-07-30,7 Bunting Road,PayPal,delivered
2780,252,621,47,302.42,7832.05,2022-04-29,5618 Graceland Place,PayPal,pending
2781,619,706,32,591.23,1452.34,2022-03-07,02087 Bluestem Court,PayPal,pending
2782,783,747,59,76.98,6885.55,2021-05-02,0 Atwood Trail,PayPal,delivered
2783,968,78,9,176.5,3438.69,2021-04-02,9 Sunnyside Junction,PayPal,processing
2784,852,257,61,500.18,1449.26,2021-12-09,8 Dorton Drive,PayPal,processing
2785,494,587,78,982.41,7448.43,2022-02-01,64 Straubel Circle,credit card,delivered
2786,219,548,35,967.84,5938.72,2020-12-31,8 Walton Court,credit card,delivered
2787,878,538,89,586.95,8497.42,2021-02-25,96 Claremont Place,credit card,shipped
2788,622,172,20,179.81,4621.18,2020-07-18,2677 Forest Dale Hill,credit card,delivered
2789,588,226,25,597.41,4110.78,2020-07-27,94 Morrow Center,Apple Pay,shipped
2790,904,189,99,537.9,7094.11,2021-05-24,4 Cottonwood Way,credit card,delivered
2791,750,507,90,427.72,1845.77,2020-10-20,8 Vernon Park,credit card,processing
2792,618,894,21,581.89,8145.2,2022-08-29,07341 Mayer Court,PayPal,processing
2793,580,182,42,656.6,4931.62,2022-11-30,882 Rockefeller Drive,credit card,pending
2794,595,422,52,371.74,5469.51,2021-09-08,82 Merchant Court,credit card,pending
2795,203,933,100,90.18,9955.39,2022-08-07,2 Moose Avenue,credit card,pending
2796,634,976,78,283.88,3987.23,2022-11-26,80418 Farmco Way,Apple Pay,processing
2797,396,667,93,44.58,1146.27,2021-04-15,71728 Northland Point,PayPal,processing
2798,957,480,5,978.3,7568.63,2022-10-26,827 Cambridge Way,Apple Pay,delivered
2799,303,562,52,884.97,5401.68,2022-04-17,4 Mariners Cove Place,Apple Pay,processing
2800,574,118,75,339.84,9004.34,2021-07-30,0045 Dryden Place,credit card,shipped
2801,7,1000,70,743.87,853.04,2020-04-05,8 Brown Trail,credit card,delivered
2802,508,791,66,219.08,1025.86,2021-03-25,8661 Kedzie Avenue,credit card,shipped
2803,974,469,96,848.58,1433.78,2020-05-20,6037 Laurel Street,Apple Pay,delivered
2804,205,133,44,241.46,3863.75,2021-02-19,8 Holy Cross Center,credit card,delivered
2805,854,379,11,392.42,4128.17,2020-12-10,7 Clarendon Road,Apple Pay,processing
2806,279,234,58,99.8,5770.46,2020-12-31,67 Dryden Crossing,PayPal,delivered
2807,830,897,74,583.27,2552.69,2022-01-15,18 Schiller Court,Apple Pay,pending
2808,623,76,35,356.09,8706.95,2020-01-24,48410 Scoville Court,Apple Pay,shipped
2809,166,653,70,144.29,9258.4,2020-03-30,0 Porter Circle,PayPal,delivered
2810,932,986,29,694.08,4687.4,2021-11-05,60 Springs Circle,credit card,pending
2811,723,155,4,869.69,1605.11,2020-12-20,44 Hollow Ridge Point,Apple Pay,shipped
2812,802,100,90,797.36,1488.36,2022-07-22,45158 Arrowood Alley,Apple Pay,shipped
2813,808,88,20,201.33,9606.81,2021-08-28,49840 Onsgard Court,credit card,processing
2814,407,949,89,465.33,9868.38,2021-03-31,56 Maywood Lane,Apple Pay,processing
2815,596,162,17,220.39,1086.62,2022-12-10,626 Elgar Plaza,Apple Pay,pending
2816,824,916,3,203.85,6854.16,2020-05-04,804 Fulton Avenue,Apple Pay,shipped
2817,847,738,15,769.35,6238.82,2020-11-24,23965 Main Lane,PayPal,shipped
2818,84,438,51,302.05,8588.7,2022-03-01,8120 Monica Drive,PayPal,processing
2819,714,193,21,422.02,7075.54,2020-05-03,34294 Farragut Circle,credit card,pending
2820,876,954,6,607.91,107.23,2020-05-22,4360 Hayes Center,PayPal,delivered
2821,254,788,12,372.33,915.56,2021-09-11,275 Corscot Terrace,PayPal,processing
2822,982,779,88,996.15,1405.91,2020-09-10,30 Pawling Terrace,Apple Pay,processing
2823,838,466,60,371.81,7544.88,2020-05-25,67005 High Crossing Center,PayPal,processing
2824,477,297,46,248.28,6670.13,2020-01-04,704 Di Loreto Terrace,credit card,pending
2825,218,622,83,321.33,8036.18,2022-02-06,1537 Elmside Road,PayPal,pending
2826,739,876,55,218.87,4404.7,2020-10-28,2 Loomis Place,Apple Pay,shipped
2827,735,969,69,457.53,4636.38,2022-02-11,73869 Memorial Circle,Apple Pay,processing
2828,702,699,72,465.51,2122.46,2021-04-07,0965 Sutherland Street,credit card,delivered
2829,511,282,78,712.34,6883.46,2022-07-01,3 Oxford Crossing,Apple Pay,shipped
2830,441,966,45,211.62,9063.52,2021-11-24,7703 Emmet Lane,Apple Pay,delivered
2831,397,627,41,861.52,6189.96,2022-03-11,91723 Holmberg Way,Apple Pay,processing
2832,450,235,70,504.51,7898.84,2021-08-29,0821 Kenwood Plaza,PayPal,shipped
2833,995,629,64,360.62,2260.92,2021-12-04,5 Pankratz Crossing,Apple Pay,pending
2834,695,325,64,587.13,1842.08,2020-04-27,79 Heath Street,PayPal,pending
2835,946,994,1,874.11,1118.79,2022-04-14,75 Tennessee Place,PayPal,delivered
2836,886,908,6,178.98,5045.15,2022-03-06,52911 Jay Court,Apple Pay,processing
2837,272,31,55,118.31,4670.5,2020-10-10,4 Gale Street,credit card,delivered
2838,503,682,75,341.56,492.45,2021-07-23,884 Manitowish Park,Apple Pay,processing
2839,975,573,13,797.0,8139.28,2020-08-02,1 Shoshone Point,Apple Pay,pending
2840,484,836,1,407.2,8425.01,2022-12-05,515 Bluestem Way,PayPal,shipped
2841,585,692,67,873.25,5775.13,2022-02-17,58 Sage Circle,PayPal,pending
2842,871,111,66,845.26,5111.93,2021-10-15,0902 Trailsway Court,PayPal,shipped
2843,849,694,12,964.99,2502.67,2021-02-23,3 Sommers Drive,credit card,processing
2844,689,274,70,473.81,7779.0,2020-09-08,4071 Sunfield Plaza,Apple Pay,processing
2845,66,877,69,787.41,5522.43,2021-04-09,61 Lien Crossing,PayPal,shipped
2846,288,910,86,675.06,6252.82,2020-04-19,4 Shoshone Park,PayPal,processing
2847,348,722,72,218.98,4823.7,2021-06-15,91128 Prentice Pass,credit card,pending
2848,43,5,56,529.21,8064.32,2020-10-09,9 Buell Crossing,credit card,shipped
2849,800,303,74,158.52,8595.88,2021-09-05,7 Talisman Hill,Apple Pay,shipped
2850,911,277,61,93.26,7245.71,2020-01-21,383 Stoughton Hill,credit card,pending
2851,77,169,96,570.47,2477.48,2022-05-08,50 Bluejay Terrace,PayPal,pending
2852,330,979,9,648.2,2670.72,2020-07-22,735 Starling Street,credit card,shipped
2853,672,588,17,534.82,4421.38,2020-06-26,3155 Buhler Center,credit card,processing
2854,677,41,45,618.77,7951.83,2022-01-02,48 Main Center,Apple Pay,processing
2855,994,24,6,337.16,3679.28,2022-03-25,8 Pawling Parkway,Apple Pay,shipped
2856,334,383,44,149.1,2846.91,2022-10-09,18155 Lighthouse Bay Plaza,PayPal,shipped
2857,717,850,70,883.44,8494.22,2021-05-01,4500 Calypso Center,Apple Pay,pending
2858,183,920,65,332.15,9525.2,2021-11-20,45638 Talisman Alley,Apple Pay,shipped
2859,602,357,56,936.02,7438.21,2020-12-20,45 Carpenter Center,Apple Pay,delivered
2860,654,28,16,658.78,4834.03,2022-10-30,323 3rd Park,PayPal,processing
2861,445,729,47,106.82,1812.15,2022-09-14,06 Norway Maple Crossing,credit card,delivered
2862,711,659,87,624.26,2647.68,2022-05-11,13 Golden Leaf Place,PayPal,processing
2863,856,192,31,577.41,1950.8,2020-04-03,4676 Coolidge Junction,PayPal,processing
2864,924,12,68,44.99,6148.68,2020-11-15,655 Lindbergh Park,credit card,shipped
2865,438,582,57,978.96,7388.83,2021-11-08,08314 Sage Parkway,Apple Pay,delivered
