product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
834,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,Suspendisse potenti.,446.96,29.77,electronics,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,92,Blue,medium,4.6,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui,2017-05-09,4.0,899,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,1.9,340,standard,16.41
835,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",712.39,46.55,toys,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac,188,Puce,extra large,9.2,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,2019-07-01,4.4,374,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,2.6,860,express,31.03
836,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",410.23,29.22,beauty,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,92,Maroon,small,8.3,varius ut blandit non interdum in ante vestibulum ante ipsum,2019-10-20,1.5,628,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,2.8,715,express,6.06
837,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,"Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",223.26,5.47,clothing,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,988,Orange,medium,5.2,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,2012-12-14,3.7,747,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,2.0,22,express,6.57
838,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",979.22,36.28,beauty,vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,262,Fuscia,large,3.6,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis,2021-03-07,4.6,219,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,1.2,345,express,21.02
839,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",839.28,40.42,home decor,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,33,Goldenrod,extra large,5.4,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum,2016-10-17,4.4,947,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,1.3,175,express,37.23
840,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",369.5,24.18,toys,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,743,Crimson,extra large,1.0,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,2017-03-18,3.0,885,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien,4.0,996,express,11.45
841,rutrum rutrum neque aenean auctor gravida sem praesent id massa,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",321.75,11.65,electronics,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede,912,Yellow,extra large,3.1,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,2018-08-04,4.5,125,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,1.7,507,express,45.06
842,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",537.33,8.44,home decor,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,290,Turquoise,extra large,7.5,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,2017-01-04,1.7,885,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,2.7,414,standard,21.68
843,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",63.25,4.59,toys,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,511,Red,medium,2.6,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,2021-11-30,3.8,490,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,2.4,799,express,37.37
844,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,154.52,47.99,clothing,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,371,Crimson,large,5.4,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,2016-09-04,3.8,398,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,4.8,83,free,32.73
845,blandit mi in porttitor pede justo eu massa donec dapibus duis at,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",791.62,32.15,beauty,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,372,Maroon,medium,5.0,morbi vestibulum velit id pretium iaculis diam erat fermentum justo,2021-08-09,4.3,68,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,4.0,669,express,7.3
846,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",375.62,3.29,clothing,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,443,Fuscia,small,7.3,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,2020-04-04,1.7,910,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum,3.3,303,standard,31.04
847,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,Praesent id massa id nisl venenatis lacinia.,770.12,49.79,toys,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,431,Green,small,4.0,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,2010-09-09,3.4,717,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna,3.7,43,standard,35.47
848,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",932.1,1.82,electronics,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus,405,Aquamarine,medium,7.5,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,2012-02-06,3.9,175,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,2.1,773,free,38.89
849,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",891.32,49.93,clothing,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula,163,Purple,large,6.2,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,2018-01-13,2.5,898,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,2.7,116,express,47.98
850,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",178.79,13.3,home decor,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,968,Green,extra large,2.3,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,2015-11-05,3.2,928,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede,3.8,370,free,29.13
851,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,"Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",539.84,40.71,toys,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,351,Mauv,medium,9.3,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec,2011-10-06,3.4,982,libero ut massa volutpat convallis morbi odio odio elementum eu interdum,2.1,919,express,31.08
852,porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",806.63,35.12,toys,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc,485,Fuscia,large,9.3,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,2018-12-21,4.8,648,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,4.0,904,free,7.09
853,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,696.32,42.49,beauty,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,65,Goldenrod,extra large,1.6,pede justo eu massa donec dapibus duis at velit eu est congue elementum in,2014-04-25,3.5,605,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,2.2,233,free,37.48
854,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",161.34,15.53,home decor,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,819,Blue,large,6.5,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,2020-09-12,2.3,637,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,1.1,112,express,15.57
